run_id,__done,python_file,total_energy_joules,execution_time_seconds,avg_power_watts,max_power_watts,min_power_watts,cpu_usage_avg,memory_usage_avg,results_set,benchmark,variant,log_path,energy_joules_log,exec_time_sec_log,energy_joules,exec_time_sec
run_60_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_G3.py,323.92,0,9.486,11.86,2.278,19.687,39.597,results_5,sequential_minimum_optimization,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_60_repetition_0/energibridge.log,323.9201581408981,34.06225,323.92,0
run_61_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_G4.py,338.41,0,9.673,11.529,2.204,19.87,39.63,results_5,sequential_minimum_optimization,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_61_repetition_0/energibridge.log,338.41049936056163,34.85768,338.41,0
run_62_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_G6.py,340.299,0,9.611,13.188,2.278,20.763,39.693,results_5,sequential_minimum_optimization,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_62_repetition_0/energibridge.log,340.29941303348545,35.292393,340.299,0
run_63_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_G7.py,27.567,0,6.888,11.841,2.31,19.805,39.587,results_5,sequential_minimum_optimization,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_63_repetition_0/energibridge.log,27.566547224760058,4.0017767,27.567,0
run_64_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_OPTIMIZED.py,16.137,0,6.079,11.086,3.064,19.324,39.725,results_5,sequential_minimum_optimization,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_64_repetition_0/energibridge.log,16.13735333132744,2.7415538,16.137,0
run_65_repetition_0,DONE,sol1/sol1.py,0.951,0,2.329,2.509,2.269,17.216,39.437,results_5,sol1,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_65_repetition_0/energibridge.log,0.9508386912345884,0.44181046,0.951,0
run_66_repetition_0,DONE,sol1/sol1_G1.py,0.952,0,2.319,2.423,2.284,16.525,39.468,results_5,sol1,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_66_repetition_0/energibridge.log,0.9523450498580932,0.43501264,0.952,0
run_67_repetition_0,DONE,sol1/sol1_G12.py,85.084,0,12.274,16.532,2.685,25.783,40.405,results_5,sol1,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_67_repetition_0/energibridge.log,85.08425809192657,6.889092,85.084,0
run_68_repetition_0,DONE,sol1/sol1_G14.py,1.411,0,2.258,2.258,2.258,13.314,39.6,results_5,sol1,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_68_repetition_0/energibridge.log,1.4113029837608335,0.6439314,1.411,0
run_69_repetition_0,DONE,sol1/sol1_G3.py,0.956,0,2.293,2.293,2.293,20.521,39.596,results_5,sol1,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_69_repetition_0/energibridge.log,0.9561345634460447,0.43706712,0.956,0
run_70_repetition_0,DONE,sol1/sol1_G4.py,1.246,0,3.076,3.076,3.076,16.884,39.602,results_5,sol1,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_70_repetition_0/energibridge.log,1.2458619689941406,0.42225155,1.246,0
run_71_repetition_0,DONE,sol1/sol1_G6.py,0.908,0,2.178,2.178,2.178,22.451,39.617,results_5,sol1,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_71_repetition_0/energibridge.log,0.9081570904254912,0.4337228,0.908,0
run_72_repetition_0,DONE,sol1/sol1_G7.py,0.937,0,2.264,2.264,2.264,16.434,39.628,results_5,sol1,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_72_repetition_0/energibridge.log,0.937102907180786,0.4384146,0.937,0
run_73_repetition_0,DONE,sol1/sol1_G9.py,0.94,0,2.301,2.476,2.242,16.118,39.641,results_5,sol1,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_73_repetition_0/energibridge.log,0.939539897441864,0.4394793,0.94,0
run_74_repetition_0,DONE,sol1/sol1_OPTIMIZED.py,79.651,0,11.496,15.352,2.325,25.176,40.442,results_5,sol1,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_74_repetition_0/energibridge.log,79.6512196433544,6.8930526,79.651,0
run_75_repetition_0,DONE,sol1_problem180/sol1_problem180.py,1.264,0,3.016,3.016,3.016,12.935,39.496,results_5,sol1_problem180,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_75_repetition_0/energibridge.log,1.2637821333408357,0.43361324,1.264,0
run_76_repetition_0,DONE,sol1_problem180/sol1_problem180_G1.py,0.933,0,2.259,2.259,2.259,17.633,39.485,results_5,sol1_problem180,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_76_repetition_0/energibridge.log,0.9327873239517211,0.43319944,0.933,0
run_77_repetition_0,DONE,sol1_problem180/sol1_problem180_G12.py,0.564,0,2.685,2.685,2.685,31.541,39.426,results_5,sol1_problem180,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_77_repetition_0/energibridge.log,0.5639056134223938,0.22756554,0.564,0
run_78_repetition_0,DONE,sol1_problem180/sol1_problem180_G14.py,1.39,0,2.246,2.246,2.246,17.645,39.465,results_5,sol1_problem180,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_78_repetition_0/energibridge.log,1.3903160924911495,0.6349887,1.39,0
run_79_repetition_0,DONE,sol1_problem180/sol1_problem180_G3.py,0.463,0,2.217,2.217,2.217,17.56,39.313,results_5,sol1_problem180,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_79_repetition_0/energibridge.log,0.46325992012023925,0.22747359,0.463,0
run_80_repetition_0,DONE,sol1_problem180/sol1_problem180_G4.py,0.906,0,2.157,2.157,2.157,15.909,39.332,results_5,sol1_problem180,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_80_repetition_0/energibridge.log,0.9059706687927246,0.44790745,0.906,0
run_81_repetition_0,DONE,sol1_problem180/sol1_problem180_G6.py,0.931,0,2.221,2.221,2.221,24.628,39.349,results_5,sol1_problem180,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_81_repetition_0/energibridge.log,0.9305568249225616,0.4349019,0.931,0
run_82_repetition_0,DONE,sol1_problem180/sol1_problem180_G7.py,0.942,0,2.249,2.249,2.249,16.73,39.336,results_5,sol1_problem180,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_82_repetition_0/energibridge.log,0.9424372212886808,0.4391535,0.942,0
run_83_repetition_0,DONE,sol1_problem180/sol1_problem180_G9.py,0.89,0,2.123,2.123,2.123,16.156,39.361,results_5,sol1_problem180,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_83_repetition_0/energibridge.log,0.8896793146133423,0.4341279,0.89,0
run_84_repetition_0,DONE,sol1_problem180/sol1_problem180_OPTIMIZED.py,0.459,0,2.198,2.198,2.198,33.719,39.371,results_5,sol1_problem180,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_84_repetition_0/energibridge.log,0.459308940410614,0.22841671,0.459,0
run_85_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network.py,0.507,0,2.428,2.428,2.428,17.737,39.386,results_5,two_hidden_layers_neural_network,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_85_repetition_0/energibridge.log,0.5074947979450226,0.24249691,0.507,0
run_86_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_CLEAN.py,0.45,0,2.155,2.155,2.155,16.243,39.368,results_5,two_hidden_layers_neural_network,CLEAN,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_86_repetition_0/energibridge.log,0.4503151671886444,0.23017174,0.45,0
run_87_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G1.py,0.459,0,2.197,2.197,2.197,17.42,39.399,results_5,two_hidden_layers_neural_network,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_87_repetition_0/energibridge.log,0.459179134607315,0.22902837,0.459,0
run_88_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G3.py,0.463,0,2.206,2.214,2.191,17.731,39.4,results_5,two_hidden_layers_neural_network,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_88_repetition_0/energibridge.log,0.4627738833427429,0.2315073,0.463,0
run_89_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G6.py,0.469,0,2.26,2.289,2.245,13.049,39.419,results_5,two_hidden_layers_neural_network,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_89_repetition_0/energibridge.log,0.46923357820510864,0.22752137,0.469,0
run_90_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G7.py,0.461,0,2.228,2.228,2.228,23.78,39.425,results_5,two_hidden_layers_neural_network,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_90_repetition_0/energibridge.log,0.4611563544273376,0.22785036,0.461,0
run_91_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_OPTIMIZED.py,0.46,0,2.189,2.189,2.189,17.05,39.358,results_5,two_hidden_layers_neural_network,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_91_repetition_0/energibridge.log,0.45973999500274654,0.23503304,0.46,0
run_92_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_ORIGINAL_FIXED.py,0.463,0,2.204,2.204,2.204,17.386,39.373,results_5,two_hidden_layers_neural_network,ORIGINAL_FIXED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_5/benchmarks_energy_analysis/run_92_repetition_0/energibridge.log,0.46275748729705807,0.24456325,0.463,0
run_0_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms.py,0.458,0,2.18,2.18,2.18,20.193,39.416,results_6,ant_colony_optimization_algorithms,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_0_repetition_0/energibridge.log,0.45788753271102905,0.22688408,0.458,0
run_1_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G1.py,0.468,0,2.218,2.231,2.193,16.442,39.372,results_6,ant_colony_optimization_algorithms,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_1_repetition_0/energibridge.log,0.4684700345993042,0.2230928,0.468,0
run_2_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G12.py,0.456,0,2.216,2.259,2.195,16.078,39.403,results_6,ant_colony_optimization_algorithms,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_2_repetition_0/energibridge.log,0.4564872856140136,0.2289272,0.456,0
run_3_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G14.py,0.455,0,2.166,2.166,2.166,25.84,39.386,results_6,ant_colony_optimization_algorithms,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_3_repetition_0/energibridge.log,0.4549243640899658,0.22410858,0.455,0
run_4_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G3.py,0.46,0,2.188,2.188,2.188,14.22,39.424,results_6,ant_colony_optimization_algorithms,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_4_repetition_0/energibridge.log,0.4595143389701843,0.25803006,0.46,0
run_5_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G4.py,0.453,0,2.157,2.157,2.157,17.839,39.424,results_6,ant_colony_optimization_algorithms,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_5_repetition_0/energibridge.log,0.4530241870880127,0.23027188,0.453,0
run_6_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G6.py,0.439,0,2.141,2.141,2.141,16.766,39.409,results_6,ant_colony_optimization_algorithms,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_6_repetition_0/energibridge.log,0.438918936252594,0.22223374,0.439,0
run_7_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G7.py,0.45,0,2.142,2.142,2.142,15.245,39.398,results_6,ant_colony_optimization_algorithms,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_7_repetition_0/energibridge.log,0.449815034866333,0.22590122,0.45,0
run_8_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G9.py,0.456,0,2.198,2.253,2.171,17.918,39.382,results_6,ant_colony_optimization_algorithms,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_8_repetition_0/energibridge.log,0.4559107518196106,0.2293435,0.456,0
run_9_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_OPTIMIZED.py,0.45,0,2.152,2.152,2.152,17.196,39.412,results_6,ant_colony_optimization_algorithms,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_9_repetition_0/energibridge.log,0.4498672001361847,0.22991829,0.45,0
run_10_repetition_0,DONE,basic_string/basic_string.py,1.382,0,2.227,2.433,2.089,16.604,39.418,results_6,basic_string,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_10_repetition_0/energibridge.log,1.382015967607498,0.6427727,1.382,0
run_11_repetition_0,DONE,basic_string/basic_string_G1.py,1.79,0,2.155,2.182,2.141,17.076,39.451,results_6,basic_string,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_11_repetition_0/energibridge.log,1.7899103419780729,0.8503371,1.79,0
run_12_repetition_0,DONE,basic_string/basic_string_G12.py,1151.519,0,38.373,42.987,2.174,76.979,39.803,results_6,basic_string,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_12_repetition_0/energibridge.log,1151.5191699695588,29.924921,1151.519,0
run_13_repetition_0,DONE,basic_string/basic_string_G14.py,3.417,0,3.494,4.652,3.301,19.122,39.51,results_6,basic_string,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_13_repetition_0/energibridge.log,3.4170488834381105,1.0500481,3.417,0
run_14_repetition_0,DONE,basic_string/basic_string_G3.py,3.548,0,3.432,3.533,3.297,20.184,39.495,results_6,basic_string,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_14_repetition_0/energibridge.log,3.5484771940708164,1.051134,3.548,0
run_15_repetition_0,DONE,basic_string/basic_string_G4.py,1.976,0,3.162,3.162,3.162,21.887,39.493,results_6,basic_string,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_15_repetition_0/energibridge.log,1.976100355386734,0.6406115,1.976,0
run_16_repetition_0,DONE,basic_string/basic_string_G6.py,2.697,0,3.272,3.523,3.147,17.838,39.528,results_6,basic_string,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_16_repetition_0/energibridge.log,2.6972790870666508,0.8502712,2.697,0
run_17_repetition_0,DONE,basic_string/basic_string_G7.py,3.316,0,3.188,3.201,3.154,15.933,39.524,results_6,basic_string,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_17_repetition_0/energibridge.log,3.3162184352874755,1.0581641,3.316,0
run_18_repetition_0,DONE,basic_string/basic_string_G9.py,5.533,0,3.96,9.692,3.123,21.937,39.546,results_6,basic_string,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_18_repetition_0/energibridge.log,5.532514998435974,1.6636144,5.533,0
run_19_repetition_0,DONE,basic_string/basic_string_OPTIMIZED.py,3256.195,0,44.142,48.123,3.102,80.21,40.02,results_6,basic_string,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_19_repetition_0/energibridge.log,3256.194960914372,73.74188,3256.195,0
run_20_repetition_0,DONE,convolution_neural_network/convolution_neural_network.py,1.334,0,3.206,3.206,3.206,18.069,39.943,results_6,convolution_neural_network,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_20_repetition_0/energibridge.log,1.3338938064575194,0.43621796,1.334,0
run_21_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G1.py,1.31,0,3.127,3.127,3.127,14.241,39.919,results_6,convolution_neural_network,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_21_repetition_0/energibridge.log,1.3101239306926726,0.44824433,1.31,0
run_22_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G14.py,1.175,0,2.803,2.803,2.803,15.564,39.936,results_6,convolution_neural_network,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_22_repetition_0/energibridge.log,1.1745193247795105,0.44610617,1.175,0
run_23_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G3.py,1.153,0,2.771,2.771,2.771,16.404,39.925,results_6,convolution_neural_network,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_23_repetition_0/energibridge.log,1.1528334579467772,0.43724775,1.153,0
run_24_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G4.py,0.567,0,2.698,2.698,2.698,14.975,39.886,results_6,convolution_neural_network,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_24_repetition_0/energibridge.log,0.566670663356781,0.23264422,0.567,0
run_25_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G6.py,1.152,0,2.75,2.75,2.75,14.149,39.764,results_6,convolution_neural_network,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_25_repetition_0/energibridge.log,1.1524549894332885,0.43696368,1.152,0
run_26_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G7.py,1.331,0,3.199,3.199,3.199,17.512,39.821,results_6,convolution_neural_network,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_26_repetition_0/energibridge.log,1.3305948104858398,0.43207642,1.331,0
run_27_repetition_0,DONE,convolution_neural_network/convolution_neural_network_OPTIMIZED.py,1.418,0,3.408,3.408,3.408,12.312,39.747,results_6,convolution_neural_network,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_27_repetition_0/energibridge.log,1.4176049118041991,0.43170238,1.418,0
run_28_repetition_0,DONE,kmeans/kmeans.py,2.876,0,2.844,3.408,2.619,19.849,39.834,results_6,kmeans,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_28_repetition_0/energibridge.log,2.87611088347435,1.0518894,2.876,0
run_29_repetition_0,DONE,kmeans/kmeans_G1.py,2.74,0,2.808,3.861,2.632,17.607,39.708,results_6,kmeans,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_6/benchmarks_energy_analysis/run_29_repetition_0/energibridge.log,2.739861336708069,1.0545648,2.74,0
